Season,Date,Time,Home,Away,HG,AG,Res,Referee,Home_Shots,Away_Shots,Home_Shots_Target,Away_Shots_Target,Home_Corners,Away_Corners,Home_Fouls,Away_Fouls,Home_Yellow_Cards,Away_Yellow_Cards,Home_Red_Cards,Away_Red_Cards,Home_Prior_Matches,Away_Prior_Matches,Home_Prior_Home_Matches,Away_Prior_Away_Matches,Home_Pts_Last5,Away_Pts_Last5,Home_GS_Last5,Home_GC_Last5,Away_GS_Last5,Away_GC_Last5,Home_GD_Last5,Away_GD_Last5,Home_Home_Pts_Last5,Home_Home_GS_Last5,Home_Home_GC_Last5,Away_Away_Pts_Last5,Away_Away_GS_Last5,Away_Away_GC_Last5,Pts_Diff,GD_Diff,Home_Venue_Pts_Diff,Venue_GD_Diff,Home_Shots_Last5,Away_Shots_Last5,Home_ShotsTarget_Last5,Away_ShotsTarget_Last5,Home_Corners_Last5,Away_Corners_Last5,Home_Fouls_Last5,Away_Fouls_Last5,Home_Yellow_Last5,Away_Yellow_Last5,Home_Red_Last5,Away_Red_Last5,Home_Shots_Against_Last5,Away_Shots_Against_Last5,Home_ShotsTarget_Against_Last5,Away_ShotsTarget_Against_Last5,Home_Corners_Against_Last5,Away_Corners_Against_Last5,Home_Fouls_Against_Last5,Away_Fouls_Against_Last5,Home_Yellow_Against_Last5,Away_Yellow_Against_Last5,Home_Red_Against_Last5,Away_Red_Against_Last5,Home_Home_Shots_Last5,Away_Away_Shots_Last5,Home_Home_ShotsTarget_Last5,Away_Away_ShotsTarget_Last5,Home_Home_Corners_Last5,Away_Away_Corners_Last5,Home_Home_Fouls_Last5,Away_Away_Fouls_Last5,Home_Home_Yellow_Last5,Away_Away_Yellow_Last5,Home_Home_Red_Last5,Away_Away_Red_Last5,Shots_Diff,ShotsTarget_Diff,Corners_Diff,Fouls_Diff,Yellow_Diff,Red_Diff,Home_Elo,Away_Elo,Elo_Diff,H2H_Prior_Matches,H2H_Home_Pts_Last5,H2H_Away_Pts_Last5,H2H_Home_GS_Last5,H2H_Away_GS_Last5,H2H_Pts_Diff,H2H_GD_Diff,Referee_Prior_Matches,Referee_Avg_Goals_Last10,Referee_Avg_Yellows_Last10,Referee_Avg_Reds_Last10,Referee_Home_Win_Rate_Last10
2021/22,2021-12-19,16:30,Tottenham,Liverpool,2,2,D,P Tierney,10,18,5,6,6,4,12,11,4,4,0,1,242,245,122,122,10,15,7,4,13,2,3,11,12,9,5,12,17,4,-5,-8,0,-9,58,96,17,31,33,46,64,52,8,7,0,0,56,26,16,8,23,15,54,36,11,12,1,0,67,87,25,33,36,33,58,47,6,6,0,0,-38,-14,-13,12,1,0,1608.098101094219,1760.8848199714794,-152.78671887726045,12,0,15,4,10,-15,-6,112,3.2,3.9,0.0,0.3
2021/22,2021-12-26,15:00,Man City,Leicester,6,3,H,C Kavanagh,17,14,9,8,14,4,11,9,1,2,0,0,246,244,123,122,15,7,17,2,11,9,15,2,12,13,3,6,8,8,8,13,6,10,116,57,52,27,48,25,42,65,6,9,0,0,33,72,12,26,15,22,41,65,7,6,1,0,105,55,44,25,42,20,40,59,9,9,1,0,59,25,23,-23,-3,0,1803.8703844964796,1570.94677529071,232.92360920576948,13,12,3,9,6,9,3,96,2.9,3.6,0.2,0.2
2021/22,2021-12-26,15:00,Norwich,Arsenal,0,5,A,G Scott,4,16,2,6,3,5,13,7,1,2,0,0,93,246,47,123,2,9,1,7,12,6,-6,6,4,3,6,6,9,10,-7,-12,-2,-2,58,84,19,36,28,29,44,42,8,7,1,0,61,52,21,24,27,17,55,46,5,6,0,1,54,62,19,31,29,22,51,52,10,3,0,0,-26,-17,-1,2,1,1,1333.0895051642165,1627.2106400421283,-294.1211348779118,5,2,11,3,9,-9,-6,86,3.1,3.1,0.0,0.5
2021/22,2021-12-26,15:00,Tottenham,Crystal Palace,3,0,H,J Moss,17,4,6,0,4,2,16,10,1,1,0,1,243,245,123,122,11,4,9,3,6,7,6,-1,10,9,6,5,7,7,7,7,5,3,59,51,22,18,29,29,64,67,10,10,0,0,64,68,18,19,25,27,51,75,12,16,2,0,60,52,22,20,37,21,59,54,8,12,0,0,8,4,0,-3,0,0,1609.605841523999,1495.6192026864676,113.98663883753147,13,8,5,10,6,3,4,170,2.5,2.1,0.3,0.6
2021/22,2021-12-26,15:00,West Ham,Southampton,2,3,A,K Friend,11,11,5,6,10,2,10,9,2,3,0,0,245,245,122,123,5,3,5,7,5,12,-2,-7,10,9,7,4,4,11,2,5,6,9,53,62,18,24,20,29,46,72,3,10,1,0,77,73,28,27,33,24,46,51,10,9,0,0,63,62,23,19,26,36,58,58,7,9,0,0,-9,-6,-9,-26,-7,1,1599.155208305989,1477.3758581281954,121.7793501777935,13,11,2,7,1,9,6,143,2.3,4.5,0.1,0.6
2021/22,2021-12-26,17:30,Aston Villa,Chelsea,1,3,A,M Atkinson,8,10,1,4,2,5,8,11,3,1,0,0,131,246,65,123,9,8,7,5,8,7,2,1,6,8,10,10,10,4,1,1,-4,-8,53,74,16,28,23,30,41,53,7,12,0,0,64,45,23,20,42,14,74,63,8,13,0,0,54,70,20,25,21,25,38,53,7,11,1,0,-21,-12,-7,-12,-5,0,1507.5817653232075,1681.6631631498294,-174.08139782662192,7,4,10,5,9,-6,-4,182,3.3,2.5,0.2,0.7
2021/22,2021-12-26,20:00,Brighton,Brentford,2,0,H,D England,15,16,5,6,6,9,8,10,1,3,0,0,168,16,84,8,3,8,2,5,8,8,-3,0,3,2,6,5,8,11,-5,-3,-2,-1,61,45,15,18,27,19,56,51,9,13,0,0,56,67,24,28,25,29,60,66,11,10,0,0,77,50,18,20,30,16,57,54,10,9,1,0,16,-3,8,5,-4,0,1496.7374574131115,1502.0088186456683,-5.271361232556728,1,3,0,1,0,3,1,18,2.3,4.2,0.1,0.1
2021/22,2021-12-27,20:00,Newcastle,Man United,1,1,D,C Pawson,13,13,8,4,2,4,11,8,3,3,0,0,208,244,104,122,4,10,3,12,7,7,-9,0,5,5,11,7,8,9,-6,-9,-2,-5,49,55,11,23,21,23,48,61,8,10,0,1,75,80,27,28,29,46,44,45,6,7,1,0,62,53,16,20,23,16,55,67,7,13,0,1,-6,-12,-2,-13,-2,-1,1449.6741741456608,1668.7726519715845,-219.09847782592374,11,3,12,5,15,-9,-10,158,2.9,3.6,0.1,0.7
2021/22,2021-12-28,15:00,Crystal Palace,Norwich,3,0,H,P Tierney,19,12,6,3,8,8,9,13,1,2,0,0,246,94,123,46,4,1,5,8,1,12,-3,-11,8,9,6,5,3,12,3,8,3,12,47,48,15,17,24,27,65,46,8,7,1,1,75,72,22,25,28,29,81,52,14,5,0,0,62,48,24,15,26,16,70,47,10,9,0,2,-1,-2,-3,19,1,0,1491.1018932808965,1328.1598173973148,162.94207588358177,4,10,1,7,2,9,5,113,3.2,4.1,0.1,0.3
2021/22,2021-12-28,15:00,Southampton,Tottenham,1,1,D,A Taylor,9,21,2,11,3,7,15,5,2,2,1,0,246,244,122,120,6,13,8,10,12,3,-2,9,9,7,5,4,4,9,-7,-11,5,7,66,68,27,28,24,31,67,63,12,7,0,0,64,56,26,16,29,23,54,48,11,11,0,2,73,41,23,13,32,21,67,53,10,8,0,1,-2,-1,-7,4,5,0,1493.013487659827,1614.12315092957,-121.10966326974312,12,6,9,7,10,-3,-3,193,2.7,4.3,0.2,0.3
2021/22,2021-12-28,15:00,Watford,West Ham,1,4,A,D England,14,13,5,6,4,5,12,12,0,1,0,0,206,246,103,123,3,5,9,12,6,8,-3,-2,3,6,12,4,5,6,-2,-1,-1,-5,66,59,24,20,28,26,72,50,9,5,0,1,75,69,33,25,30,27,45,48,8,11,1,0,60,57,23,19,26,19,55,48,11,4,0,1,7,4,2,22,4,-1,1422.2461431716233,1583.5175787743574,-161.27143560273407,10,3,12,5,12,-9,-7,19,2.4,4.2,0.1,0.2
2021/22,2021-12-28,20:00,Leicester,Liverpool,1,0,H,M Oliver,6,21,1,4,1,12,8,11,0,1,0,0,245,246,122,123,7,13,14,12,11,4,2,7,9,12,9,10,14,6,-6,-5,-1,-5,67,94,32,31,26,45,59,56,8,11,0,1,73,29,28,10,31,14,68,34,6,15,0,0,68,86,35,31,26,28,42,48,7,10,0,1,-27,1,-19,3,-3,-1,1568.3816436917016,1759.3770795416992,-190.99543584999765,12,4,10,5,11,-6,-6,193,2.7,3.2,0.0,0.4
2021/22,2021-12-29,19:30,Chelsea,Brighton,1,1,D,M Dean,11,18,5,6,10,8,14,7,4,1,0,0,247,169,123,84,8,6,9,7,4,3,2,1,9,13,5,4,4,6,2,1,5,10,76,70,28,18,35,26,48,51,10,7,0,0,40,63,15,25,10,29,53,63,12,11,0,0,111,49,39,18,46,21,53,52,7,13,0,0,6,10,9,-3,3,0,1689.5626655489561,1504.0765593001609,185.4861062487953,8,11,2,9,2,9,7,180,2.5,3.1,0.0,0.4
2021/22,2021-12-29,20:15,Brentford,Man City,0,1,A,D Coote,6,12,2,3,3,5,12,10,0,0,0,0,17,247,8,123,7,15,5,7,21,4,-2,17,6,5,6,15,15,3,-8,-19,-9,-13,51,116,20,54,26,51,50,41,14,7,0,0,59,38,24,17,27,15,61,42,9,9,0,1,71,100,28,46,31,43,58,43,12,7,0,0,-65,-34,-25,9,7,0,1494.669716758619,1806.435516095488,-311.7657993368691,0,0,0,0,0,0,0,59,1.9,5.2,0.2,0.3
2021/22,2021-12-30,20:15,Man United,Burnley,3,1,H,J Moss,18,10,6,3,7,5,5,10,0,0,0,0,245,205,122,103,11,4,7,4,4,5,3,-1,7,5,10,3,3,6,7,4,4,-2,59,45,24,14,24,19,64,52,12,12,0,0,73,94,29,21,39,39,49,48,8,8,0,0,60,37,24,11,29,14,54,41,11,11,1,0,14,10,5,12,0,0,1665.4729663541223,1464.7408440539762,200.7321223001461,10,10,4,8,5,6,3,171,2.5,2.3,0.4,0.6
2021/22,2022-01-01,12:30,Arsenal,Man City,1,2,A,S Attwell,7,15,2,2,5,5,13,5,3,2,1,0,247,248,123,124,12,15,15,3,19,3,12,16,15,11,1,15,12,2,-3,-4,0,0,83,102,34,44,26,45,39,44,9,7,0,0,42,33,16,15,17,13,50,44,6,6,1,1,96,89,34,35,29,42,42,47,11,4,0,0,-19,-10,-19,-5,2,0,1632.14032780903,1810.997688459312,-178.8573606502821,13,0,15,0,13,-15,-13,103,2.7,3.2,0.0,0.5
2021/22,2022-01-01,15:00,Watford,Tottenham,0,1,A,R Jones,6,21,4,9,3,7,6,9,0,1,0,0,207,245,104,121,0,11,6,15,11,3,-9,8,3,7,11,5,5,7,-11,-17,-2,-2,60,76,22,35,23,34,77,57,7,8,0,0,79,47,36,11,32,18,52,51,8,9,0,3,68,60,26,23,29,26,63,43,11,9,0,0,-16,-13,-11,20,-1,0,1413.9916191916234,1613.516312530129,-199.52469333850559,11,5,8,4,5,-3,-1,15,2.6,2.9,0.2,0.3
2021/22,2022-01-01,17:30,Crystal Palace,West Ham,2,3,A,D England,22,10,6,5,9,1,6,16,0,2,0,0,247,247,124,124,7,7,8,7,9,8,1,1,10,11,5,4,5,6,0,0,6,7,57,58,20,20,28,22,59,52,6,5,1,1,72,74,22,27,29,26,79,52,11,10,0,0,66,49,27,16,31,18,66,47,8,3,0,1,-1,0,6,7,1,0,1494.7099629159327,1591.7721027543573,-97.06213983842463,13,8,5,9,8,3,1,20,2.9,4.0,0.1,0.2
2021/22,2022-01-02,14:00,Brentford,Aston Villa,2,1,H,C Pawson,10,16,4,5,3,7,17,11,2,2,0,0,18,132,9,66,4,6,4,8,6,7,-4,-1,6,5,6,6,5,6,-2,-3,0,0,51,51,18,14,26,22,54,39,10,7,0,0,57,66,22,24,29,40,60,73,6,6,0,0,60,55,23,16,29,28,57,47,11,13,0,0,0,4,4,15,3,0,1490.107544394795,1499.6822629240808,-9.574718529285747,1,1,1,1,1,0,0,159,3.0,3.9,0.1,0.6
2021/22,2022-01-02,14:00,Everton,Brighton,2,3,A,J Brooks,17,12,6,5,8,5,5,12,1,1,0,0,245,170,122,85,4,6,5,10,5,4,-5,1,4,5,11,4,5,7,-2,-6,0,-4,50,68,21,20,12,28,52,46,14,7,0,0,72,63,30,26,32,38,62,63,11,12,0,0,61,56,15,21,20,25,41,45,12,9,1,0,-18,1,-16,6,7,0,1530.6754795454149,1510.8364734091738,19.839006136241096,9,10,4,9,5,6,4,1,0.0,5.0,0.0,0.0
2021/22,2022-01-02,14:00,Leeds,Burnley,3,1,H,P Tierney,22,8,7,2,9,3,11,7,2,1,0,0,56,206,28,104,4,3,6,16,4,7,-10,-3,6,6,8,3,4,7,1,-7,3,1,55,50,19,15,17,22,61,53,19,8,0,0,86,87,37,23,20,32,45,47,10,7,0,0,73,40,20,12,29,17,64,46,16,11,0,0,5,4,-5,8,11,0,1518.5130081428379,1461.7320415481347,56.78096659470316,3,7,1,6,1,6,5,114,3.4,4.1,0.1,0.4
2021/22,2022-01-02,16:30,Chelsea,Liverpool,2,2,D,A Taylor,15,10,6,6,6,7,5,13,1,2,0,0,248,247,124,124,9,10,8,5,7,4,3,3,7,7,6,7,9,7,-1,0,0,-1,68,99,26,28,36,46,52,51,11,9,0,1,47,27,16,9,17,12,50,34,12,11,0,0,99,88,31,27,51,37,53,51,11,11,0,1,-31,-2,-10,1,2,-1,1682.8027514399432,1746.8163061811877,-64.01355474124443,13,4,10,6,10,-6,-4,194,2.4,4.6,0.3,0.2
2021/22,2022-01-03,17:30,Man United,Wolves,0,1,A,M Dean,9,19,2,6,3,8,9,8,3,1,0,0,246,132,123,66,13,5,9,4,1,2,5,-1,9,7,10,5,2,4,8,6,4,-1,74,33,28,10,29,16,55,37,7,6,0,1,59,67,26,19,29,43,46,44,6,12,0,0,65,27,24,14,26,17,49,56,10,8,1,1,41,18,13,18,1,-1,1668.4817688599637,1536.3003967476786,132.1813721122851,7,11,2,5,2,9,3,181,2.5,3.6,0.0,0.3
2021/22,2022-01-11,19:45,Southampton,Brentford,4,1,H,S Attwell,12,5,6,4,5,2,9,8,0,1,0,0,247,19,123,9,6,7,7,9,6,7,-2,-1,7,7,6,2,6,12,-1,-1,5,7,60,55,22,20,25,24,68,60,13,12,1,0,70,62,31,21,32,25,48,58,10,8,0,0,63,53,20,20,27,19,66,51,10,9,1,0,5,2,1,8,1,1,1493.620326059268,1497.562111709959,-3.9417856506909175,0,0,0,0,0,0,0,104,2.9,3.2,0.1,0.5
2021/22,2022-01-12,19:45,West Ham,Norwich,2,0,H,S Hooper,13,7,5,3,11,2,9,8,0,0,0,0,248,95,123,47,7,0,9,8,0,14,1,-14,10,10,8,4,3,15,7,15,6,14,57,44,20,14,22,30,58,48,6,9,1,0,77,82,26,30,26,35,48,53,7,6,0,0,56,50,23,16,25,19,52,57,7,9,0,2,13,6,-8,10,-3,1,1601.8566591517376,1324.5517477622786,277.304911389459,4,8,2,10,4,6,6,39,2.7,3.2,0.0,0.3
2021/22,2022-01-14,20:00,Brighton,Crystal Palace,1,1,D,R Jones,19,3,4,1,9,0,11,7,0,2,0,0,171,248,85,123,8,7,7,5,10,9,2,1,5,4,6,4,5,8,1,1,1,1,71,71,22,24,28,31,50,56,7,4,0,1,66,66,26,24,37,21,58,79,12,11,0,0,71,47,21,14,28,19,57,60,9,12,1,1,0,-2,-3,-6,3,-1,1524.1551391021012,1484.6254065185524,39.52973258354882,9,3,9,4,6,-6,-2,16,2.5,2.6,0.2,0.3
2021/22,2022-01-15,12:30,Man City,Chelsea,1,0,H,C Pawson,11,4,6,1,9,1,11,6,0,2,0,0,249,249,124,124,15,7,20,4,7,5,16,2,15,19,4,10,10,5,8,14,5,10,93,67,36,26,36,37,37,48,6,10,0,0,38,45,16,17,17,22,52,48,7,9,1,0,108,61,50,23,49,28,40,52,8,10,0,0,26,10,-1,-11,-4,0,1818.766179138221,1681.7706664732489,136.99551266497224,13,9,6,8,6,3,2,160,3.1,3.8,0.1,0.7
2021/22,2022-01-15,15:00,Newcastle,Watford,1,1,D,P Tierney,12,18,1,5,4,6,13,13,3,2,0,0,209,208,105,103,4,0,3,12,4,12,-9,-8,6,6,9,3,8,10,4,-1,3,-1,53,50,18,21,21,20,51,64,11,7,0,0,72,82,25,37,28,31,41,56,9,9,0,0,69,54,23,17,25,18,52,85,7,8,0,1,3,-3,1,-13,4,0,1452.973859763123,1406.7803074784654,46.1935522846577,9,6,6,5,5,0,0,115,3.5,4.3,0.1,0.5
2021/22,2022-01-15,15:00,Norwich,Everton,2,1,H,A Madley,14,12,3,5,8,8,12,14,3,1,0,0,96,246,48,123,0,4,0,13,7,12,-13,-5,4,2,9,1,3,10,-4,-8,3,0,41,53,16,22,28,17,52,46,7,12,0,0,78,78,28,31,40,34,51,66,5,8,0,0,44,49,18,20,27,10,50,51,10,10,0,0,-12,-6,11,6,-5,0,1322.505776042406,1517.3568138524874,-194.85103781008138,5,4,10,3,7,-6,-4,37,3.3,2.1,0.2,0.8
2021/22,2022-01-15,15:00,Wolves,Southampton,3,1,H,M Salisbury,9,13,5,10,2,10,13,14,2,3,0,0,133,248,66,124,7,8,2,2,10,9,0,1,8,3,2,4,6,13,-1,-1,4,8,36,58,14,24,19,24,40,62,5,9,1,1,70,61,20,31,41,32,46,44,12,9,0,0,48,61,13,24,22,30,34,61,6,10,0,0,-22,-10,-5,-22,-4,0,1552.1388154019423,1500.923905567851,51.21490983409126,7,11,2,8,5,9,3,1,3.0,6.0,0.0,0.0
2021/22,2022-01-15,17:30,Aston Villa,Man United,2,2,D,D Coote,13,13,9,6,3,6,8,13,1,2,0,0,133,247,66,123,6,10,6,7,6,3,-1,3,6,7,10,8,7,6,-4,-4,-2,-4,58,69,16,20,25,29,42,55,9,9,0,0,59,61,21,24,32,29,78,44,8,7,0,0,48,48,16,18,17,17,38,58,8,13,1,1,-11,-4,-4,-13,0,0,1492.2276956089167,1652.6433502057,-160.41565459678327,7,4,10,5,10,-6,-5,60,1.7,4.9,0.2,0.3
2021/22,2022-01-16,14:00,Liverpool,Brentford,3,0,H,J Moss,27,6,13,1,9,0,6,6,0,1,0,0,248,20,123,10,8,6,8,6,5,9,2,-4,13,14,3,2,6,13,2,6,11,18,92,51,29,21,45,25,57,59,9,10,1,0,39,61,14,21,16,25,35,56,10,3,0,0,96,46,31,19,38,19,52,49,6,9,0,0,41,8,20,-2,-1,1,1747.848391147882,1490.258532201376,257.58985894650596,1,1,1,3,3,0,0,172,2.7,2.0,0.4,0.7
2021/22,2022-01-16,14:00,West Ham,Leeds,2,3,A,M Dean,15,18,5,5,4,3,6,9,3,2,0,0,249,57,124,28,9,4,11,8,8,17,3,-9,10,11,8,4,5,13,5,12,6,11,54,62,22,23,29,19,56,57,5,16,1,0,75,85,28,38,22,19,43,37,5,8,0,0,56,60,24,25,34,13,50,73,5,17,0,0,-8,-1,10,-1,-11,1,1603.9026308716102,1524.283732930158,79.61889794145213,3,9,0,6,2,9,4,182,2.5,3.3,0.0,0.3
2021/22,2022-01-18,20:00,Brighton,Chelsea,1,1,D,K Friend,10,15,2,3,5,7,8,5,1,2,0,0,172,250,86,125,8,6,7,5,6,5,2,1,6,4,3,7,7,6,2,1,-1,0,76,48,22,17,35,31,49,43,5,10,0,0,55,51,23,20,31,30,50,48,10,6,0,0,80,49,20,17,30,24,58,50,7,11,1,0,28,5,4,6,-5,0,1520.3419773916753,1677.6996767146184,-157.35769932294306,9,3,9,3,7,-6,-4,144,2.7,4.7,0.1,0.5
2021/22,2022-01-19,19:30,Leicester,Tottenham,2,3,A,J Moss,14,27,4,10,3,8,6,12,1,2,0,0,246,246,123,122,7,11,11,10,10,3,1,7,9,9,7,8,5,4,-4,-6,1,1,55,86,25,38,19,30,62,53,8,9,0,0,78,47,27,13,37,16,60,46,7,9,0,3,52,71,25,28,23,29,45,39,7,9,0,0,-31,-13,-11,9,-1,0,1580.9424170522132,1620.727624243287,-39.78520719107382,12,6,9,7,11,-3,-4,173,2.7,1.8,0.3,0.7
2021/22,2022-01-19,20:00,Brentford,Man United,1,3,A,A Marriner,18,13,8,5,6,9,7,9,0,0,0,0,21,248,10,124,3,8,3,11,7,5,-8,2,9,6,5,6,6,8,-5,-10,3,3,43,66,17,23,17,26,53,52,7,9,0,0,82,66,32,31,32,26,44,43,3,6,0,0,55,51,22,20,23,21,61,57,12,12,0,1,-23,-6,-9,1,-2,0,1487.9945108885227,1650.9217653260996,-162.92725443757695,0,0,0,0,0,0,0,166,3.2,4.2,0.2,0.4
2021/22,2022-01-21,20:00,Watford,Norwich,0,3,A,M Dean,15,7,4,2,5,1,16,11,0,1,1,0,209,97,105,48,1,3,4,11,2,13,-7,-11,3,7,11,4,3,10,-2,4,-1,3,55,44,20,14,20,28,59,58,5,9,0,0,86,77,34,28,35,42,53,48,9,5,0,0,64,54,26,18,27,21,53,49,9,7,0,1,11,6,-8,1,-4,0,1410.756171311104,1335.1699473394049,75.58622397169916,5,12,3,11,6,9,5,183,2.8,3.4,0.0,0.3
2021/22,2022-01-22,12:30,Everton,Aston Villa,0,1,A,C Pawson,15,8,1,3,9,2,14,16,5,3,0,0,247,134,123,67,4,4,7,10,6,8,-3,-2,4,7,13,6,5,5,0,-1,-2,-6,57,58,25,21,22,25,52,42,9,9,0,0,76,60,27,22,31,32,62,66,8,9,0,0,63,61,19,17,21,31,43,48,13,10,1,0,-1,4,-3,10,0,0,1504.6926425554886,1493.9492804885172,10.743362066971486,7,2,11,2,8,-9,-6,161,2.9,3.7,0.0,0.8
2021/22,2022-01-22,15:00,Brentford,Wolves,1,2,A,P Bankes,11,7,1,2,6,3,6,7,2,3,0,0,22,134,11,67,3,10,4,12,5,2,-8,3,9,6,6,7,2,3,-7,-11,2,1,45,42,19,18,14,19,50,49,4,5,0,1,80,66,32,25,35,43,45,53,2,13,0,0,54,38,23,16,23,22,56,50,10,6,0,1,3,1,-5,1,-1,-1,1479.7861544520147,1558.0419748401625,-78.25582038814787,1,3,0,2,0,3,2,33,2.4,4.3,0.2,0.2
2021/22,2022-01-22,15:00,Leeds,Newcastle,0,1,A,C Kavanagh,13,15,4,3,6,7,9,9,4,2,0,0,58,210,29,104,6,2,9,17,3,13,-8,-10,8,8,8,2,3,11,4,2,6,8,67,46,22,15,17,15,55,53,13,13,0,0,91,80,40,29,22,31,34,45,8,10,0,0,77,37,23,13,32,22,60,51,16,17,0,0,21,7,2,2,0,0,1539.0374277422682,1448.9979959304844,90.03943181178374,3,7,1,8,4,6,4,97,3.5,3.9,0.2,0.3
2021/22,2022-01-22,15:00,Man United,West Ham,1,0,H,J Moss,18,6,3,1,3,3,9,8,1,1,0,0,249,250,124,125,8,9,9,6,13,9,3,4,9,7,6,7,8,7,-1,-1,2,0,66,62,23,26,29,31,44,53,8,8,0,0,73,72,34,25,24,20,44,44,5,5,0,0,62,51,22,18,23,16,48,54,7,4,0,1,4,-3,-2,-9,0,0,1659.1301217626076,1589.1489360595,69.98118570310749,13,10,4,7,5,6,2,174,3.2,1.9,0.3,0.7
2021/22,2022-01-22,17:30,Southampton,Man City,1,1,D,S Hooper,7,20,3,5,2,11,13,5,3,0,0,0,249,250,124,125,8,15,11,9,14,4,2,10,9,9,5,15,12,3,-7,-8,-6,-5,60,73,28,27,26,39,67,43,12,5,1,0,55,36,31,14,25,16,52,49,9,8,0,1,59,88,22,32,26,38,65,40,9,4,1,0,-13,1,-13,24,7,1,1495.0207461296309,1822.8371688968516,-327.81642276722073,13,4,10,4,8,-6,-4,40,2.8,2.8,0.0,0.3
2021/22,2022-01-23,14:00,Arsenal,Burnley,0,0,D,D Coote,20,10,5,1,12,4,9,13,0,2,0,0,248,207,124,105,12,2,15,3,2,7,12,-5,12,9,2,2,3,8,10,17,10,12,80,43,33,8,28,22,40,46,10,7,1,0,46,91,13,22,19,35,47,43,6,6,1,0,81,39,27,9,27,18,38,42,12,9,1,0,37,25,6,-6,3,1,1624.3718371301209,1455.9613167608145,168.41052036930637,11,8,5,4,3,3,1,61,1.9,4.5,0.2,0.2
2021/22,2022-01-23,14:00,Crystal Palace,Liverpool,1,3,A,K Friend,8,15,5,7,2,5,12,10,4,1,0,0,249,249,125,125,5,8,8,9,10,6,-1,4,7,11,8,8,9,6,-3,-5,-1,0,57,99,19,37,23,43,48,50,6,8,1,1,73,41,22,15,28,13,76,35,9,9,0,0,75,82,27,28,36,42,58,58,6,12,0,1,-42,-18,-20,-2,-2,0,1488.4385682289783,1750.1124124607354,-261.67384423175713,13,0,15,1,18,-15,-17,145,2.7,4.8,0.1,0.4
2021/22,2022-01-23,14:00,Leicester,Brighton,1,1,D,M Atkinson,15,14,5,5,4,5,6,8,0,1,0,0,247,173,124,86,6,9,11,11,8,5,0,3,9,11,8,6,6,7,-3,-3,3,4,54,74,23,22,18,33,57,46,6,4,0,0,90,62,30,21,43,34,58,41,8,12,0,0,50,59,21,20,19,27,43,52,6,8,0,0,-20,1,-15,11,2,0,1569.2264426490347,1521.9780284840722,47.24841416496247,9,10,4,8,3,6,5,183,3.7,2.5,0.2,0.7
2021/22,2022-01-23,16:30,Chelsea,Tottenham,2,0,H,P Tierney,15,6,7,3,10,3,17,14,2,1,0,0,251,247,125,123,6,11,7,6,10,5,1,5,7,8,7,8,5,4,-5,-4,-1,0,55,96,19,41,29,32,41,54,10,10,0,0,57,51,21,16,31,15,47,48,7,8,0,3,89,84,33,34,43,28,52,47,11,10,0,0,-41,-22,-3,-13,0,0,1676.0636256222215,1632.4435986464655,43.62002697575599,13,13,1,8,1,12,7,116,3.3,4.2,0.1,0.5
2021/22,2022-02-05,18:00,Burnley,Watford,0,0,D,C Pawson,13,11,2,5,4,7,16,9,1,2,0,0,208,210,102,104,2,1,2,7,3,11,-5,-8,6,6,5,4,9,10,1,3,2,2,47,59,8,20,21,20,52,65,6,2,0,1,95,67,25,23,42,25,47,57,4,10,0,0,71,67,23,21,30,21,56,82,12,7,0,1,-12,-12,1,-13,4,-1,1462.44540057811,1396.0928115818756,66.35258899623432,8,10,4,7,4,6,3,162,2.7,4.3,0.0,0.7
2021/22,2022-02-08,19:45,Newcastle,Everton,3,1,H,A Taylor,20,11,9,3,6,2,13,13,2,3,0,0,211,248,106,124,5,1,4,9,5,10,-5,-5,6,4,7,1,3,10,4,0,5,4,49,61,15,21,16,28,46,58,12,12,0,0,85,74,28,27,33,30,45,66,12,9,0,0,58,47,15,20,21,15,52,57,8,10,0,0,-12,-6,-12,-12,0,0,1463.9805104213901,1491.6089253599016,-27.62841493851147,10,10,4,10,7,6,3,195,2.7,4.6,0.3,0.2
2021/22,2022-02-08,19:45,West Ham,Watford,1,0,H,M Atkinson,9,6,3,1,5,6,1,6,1,0,0,0,251,211,125,105,9,2,11,7,2,9,4,-7,7,10,9,2,4,8,7,11,5,5,57,64,22,23,24,25,51,56,7,4,0,1,79,66,22,20,21,21,44,61,3,7,0,0,64,58,26,18,35,23,45,78,7,6,0,1,-7,-1,-1,-5,3,-1,1583.68510742416,1400.545642077644,183.13946534651586,11,12,3,14,6,9,8,184,3.4,2.3,0.1,0.6
2021/22,2022-02-08,20:00,Burnley,Man United,1,1,D,M Dean,9,22,3,5,2,10,11,10,2,1,0,0,209,250,103,125,3,10,2,6,9,5,-4,4,7,6,4,9,8,5,-7,-8,-2,-1,50,71,9,22,22,28,59,45,6,6,0,0,87,66,26,27,39,25,45,41,5,3,0,0,66,55,22,22,26,27,63,61,11,11,0,0,-21,-13,-6,14,0,0,1457.9925700823414,1664.5939503979478,-206.60138031560632,11,3,12,4,9,-9,-5,184,3.0,3.1,0.1,0.3
